,Unnamed: 0,AdText,Category,Platform
1095,1874,Andrew Yang 2020 | Universal Basic Income | $1000 Each MonthAd yang2020.com Looking for more information on Andrew Yang's Freedom Dividend? Click to find out more about his idea of universal basic income.,political,Google
1096,1875,Andrew Yang 2020 | Universal Basic Income | $1000 Each MonthAd yang2020.com The Freedom Dividend is a form of universal basic income that will help all Americans. Click to learn more about UBI and Andrew Yang's policies.,political,Google
1097,1876,Andrew for POTUS | The Candidate Who Has the Data | Support Andrew Yang TodayAd act.yang2020.com Andrew is fighting for UBI Medicare for All and action on climate change. He has the solutions to today's problems. Sign up to support Andrew Yang now.,political,Google
1098,1877,Andrew Yang 2020 | Democrat for President | Donate $10 or $20 NowAd secure.actblue.com Now is the time to join this fight. Your donations power our campaign not PACs or corporations. Click to donate now.,political,Google
1099,1878,Get to Know Andrew Yang | Democrat for President | Andrew has the SolutionsAd yang2020.com Read more about Andrew's plan for a trickle-up economy. Sign up to show your support for Andrew Yang now.,political,Google
1100,1879,Who is Andrew Yang? | Presidential Candidate | Andrew Yang 2020Ad yang2020.com/nevada/meet-andrew Read more about Andrew's plan for a trickle-up economy. Sign up to show your support for Andrew now.,political,Google
1101,1880,Andrew Yang 2020 | Democrat for President | Combat Climate ChangeAd yang2020.com Choose the presidential candidate who understands the importance of the changing climate. Read more about how Andrew Yang will achieve net-zero emissions by 2050.,political,Google
1102,1881,Andrew Yang for President | Donate Now | Every Dollar CountsAd secure.actblue.com Chip in to help us fight the real problems facing America. Contribute $10 to help our movement continue to grow!,political,Google
1103,1882,Andrew Yang | Democrat for President | Humanity FirstAd yang2020.com/south-carolina/meet-andrew We can rewrite the rules of the economy to work for us. It's time corporations pay their fair share.,political,Google
1104,1883,Andrew Yang | Democrat for President | Humanity FirstAd yang2020.com/nevada/meet-andrew We can rewrite the rules of the economy to work for us. It's time corporations pay their fair share.,political,Google
1105,1884,Learn More about Andrew Yang | Presidential Candidate | Powered by the PeopleAd yang2020.com/new-hampshire/meet-andrew Parent. Patriot. Not a Politician. It's time for a new way forward.,political,Google
1106,1885,Learn More about Andrew Yang | Presidential Candidate | Powered by the PeopleAd yang2020.com/iowa/meet-andrew Parent. Patriot. Not a Politician. It's time for a new way forward.,political,Google
1107,1886,Take on Big Money in Politics | Andrew Yang 2020 | Democrat for PresidentAd yang2020.com Our elections should be decided by the people. Not bought and paid for by wealthy donors and big corporations.,political,Google
1108,1887,Who is Andrew Yang? | Presidential Candidate | Humanity FirstAd yang2020.com/south-carolina/meet-andrew Automation is eliminating jobs at a record pace and only Andrew has a solution. Read more about Andrew Yang and why he is running for president.,political,Google
1109,1888,Andrew Yang | Democrat for President | Humanity FirstAd yang2020.com/iowa/meet-andrew We can rewrite the rules of the economy to work for us. It's time corporations pay their fair share.,political,Google
1110,1892,Medicare for All | Andrew Yang 2020 | Democrat for PresidentAd yang2020.com We can't let healthcare bills bankrupt any more Americans! We need a Medicare for All system now.,political,Google
1111,1893,Andrew Yang | Democrat for President | Humanity FirstAd yang2020.com/new-hampshire/meet-andrew We can rewrite the rules of the economy to work for us. It's time corporations pay their fair share.,political,Google
1112,1894,Learn More about Andrew Yang | Presidential Candidate | Powered by the PeopleAd yang2020.com/south-carolina/meet-andrew Parent. Patriot. Not a Politician. It's time for a new way forward.,political,Google
1113,1897,Learn More about Andrew Yang | Presidential Candidate | Powered by the PeopleAd yang2020.com/nevada/meet-andrew Parent. Patriot. Not a Politician. It's time for a new way forward.,political,Google
1114,1898,Andrew Yang 2020 | Democrat for President | Let's Take Back Our DemocracyAd yang2020.com It's time to reduce the influence of mega-donors in our elections. Support Democracy Dollars today. Sign the Petition.,political,Google
1115,1899,Andrew Yang for President | Official Yang 2020 MerchandiseAd shop.yang2020.com Get your official Yang 2020 merch and join the #YangGang. Hats shirts stickers we have it all! Get your Yang 2020 merch today.,political,Google
1116,1900,Collins Voted To Gut Benefits | Social Security Under Attack | Collins Puts Us At RiskAd astrongermaine.com Senator Susan Collins isn't fighting for social security for Mainers Mainers need retirement security. Tell Susan Collins to fight for our security.,political,Google
1117,1901,Collins Supported Tax Cuts | To Benefit Big Businesses | Rather Than MainersAd astrongermaine.com Senator Susan Collins supported $2 trillion in corporate tax cuts Tell Susan Collins to support Mainers instead of tax cuts for corporations.,political,Google
1118,1902,Collins Bails Out Corporations | While Small Businesses SufferAd astrongermaine.com Mainers Are Struggling To Pay Bills While Collins Writes Bills That Benefit Corporations Tell Susan Collins To Put Maine Small Businesses First.,political,Google
1119,1903,Collins Put Wall Street First | Over Struggling ME BusinessesAd astrongermaine.com Collins’ Bill Gave Billions To Wall Street And Nothing To 80% Of Maine's Small Businesses. Tell Susan Collins To Put Maine Small Businesses First.,political,Google
1120,1904,Collins Favors Corporations | Put Big Business Over MainersAd astrongermaine.com Senator Susan Collins Took Over A Million Dollars From Drug And Insurance Companies. Then She Voted 7 Times To Remove Protections From Mainers With Pre-Existing Conditions.,political,Google
1121,1905,Collins Favors Corporations | Put Big Business Over MainersAd astrongermaine.com Senator Susan Collins took over a million dollars from drug and iInsurance companies. Then she voted 7 times to remove protections from Mainers with pre-existing conditions.,political,Google
1122,1906,Collins Wrote The PPP Bill | Maine Businesses Lost Out | Collins Put Big Biz Over MaineAd astrongermaine.com Despite Writing The PPP Bill Collins Gave Big Businesses A Payout Leaving Mainers Behind Small Businesses Need Help Especially During Covid. Collins Put Corporations Over Mainers,political,Google
1123,1907,Collins Wrote The PPP Bill | Maine Businesses Lost Out | Collins Put Big Biz Over MaineAd astrongermaine.com Despite writing the PPP bill Collins gave big businesses a payout leaving Mainers behind Small businesses need help especially during Covid. Collins put corporations over Mainers,political,Google
1124,1910,Our Medicare Is Under Attack | Collins Isn't Taking A Stand | Mainers Need MedicareAd astrongermaine.com Senator Susan Collins Puts Medicare At Risk By Playing Politics Instead Of Fighting For Us She Votes For Corporate Tax Giveaways At The Expense Of Programs That Mainers Rely On.,political,Google
1125,1911,Our Medicare Is Under Attack | Collins Isn't Taking A Stand | Mainers Need MedicareAd astrongermaine.com Senator Susan Collins puts Medicare at risk by playing politics instead of fighting for us She votes for corporate tax giveaways at the expense of programs that Mainers rely on.,political,Google
1126,1912,Mainers Rely On Medicare | But Susan Collins Doesn't CareAd astrongermaine.com Senator Susan Collins Has Voted Many Times To Gut Funding For Retirement Programs Mainers Deserve Security In Retirement. Tell Susan Collins To Stop Putting Us At Risk.,political,Google
1127,1913,Mainers Rely On Medicare | But Susan Collins Doesn't CareAd astrongermaine.com Senator Susan Collins has voted many times to gut funding for retirement programs Mainers deserve security in retirement. Tell Susan Collins to stop putting us at risk.,political,Google
1128,1914,McSally ignora trabajadores | El virus continúa propagándose | Necesitamos más apoyoAd abetterarizona.com McSally votó en contra de proporcionar a los trabajadores tiempo de enfermedad remunerado Dile a McSally que necesita apoyar a los trabajadores especialmente durante una pandemia,political,Google
1129,1915,Empresas pequeñas en peligro | McSally no actuó cuando pudo | La economía está en crisisAd abetterarizona.com Las empresas pequeñas de Arizona no sobrevivirán la pandemia sin ayuda Muchas pequeñas empresas en Arizona no recibieron la ayuda económica que solicitaron,political,Google
1130,1916,McSally necesita saber | Tu cobertura esta en riesgo | Necessitamos cuidado de saludAd abetterarizona.com Martha McSally pone en riesgo a millones de estadounidenses con condiciones preexistentes. Dile a McSally que no nos puede quitar nuestro cuidado de salud durante una pandemia,political,Google
1131,1917,AZ necesita ayuda económica | McSally dijo no | Ella no actuó cuando pudoAd abetterarizona.com Martha McSally votó en contra de proporcionar ayuda económica durante la pandemia Dile a McSally que necesitamos un líder que luchará por nosotros durante el coronavirus,political,Google
1132,1918,McSally reducirá tu cobertura | Tu cobertura está en peligro | No nos quites coberturaAd abetterarizona.com Las acciones de Martha McSally amenazan la cobertura de millones durante una pandemia. Nuestros familiares con condiciones preexistentes como diabetes o asma están en riesgo,political,Google
1133,1919,McSally nos pone en peligro | Condiciones preexistentes | Tu cobertura está bajo amenazaAd abetterarizona.com Martha McSally votó para reducir protecciones para personas con condiciónes preexistentes. Durante una pandemia más que nunca necesitamos nuestro cuidado de salud.,political,Google
1134,1920,McSally Against Workers | Voted No On Paid Family Leave | Even While Covid-19 SpreadsAd abetterarizona.com McSally Voted Against Providing Workers With Sick Pay And Paid Leave During Covid-19 She Left Many American Workers With No Way To Care For Their Families Or Themselves,political,Google
1135,1921,Where Are AZ Small Biz Loans? | Not Enough From McSally | AZ Small Businesses Need HelpAd abetterarizona.com Large Companies Are Getting Loans Meant For Arizona Small Businesses Meanwhile Arizona Small Businesses Aren't Being Approved For Loans,political,Google
1136,1922,AZ Small Businesses Struggling | Where Is McSally? | Businesses Need COVID SupportAd abetterarizona.com Many AZ Small Businesses Aren't Getting The Paycheck Protections Loans They've Applied For Arizona Ranks Last In Small Business Paycheck Protections Loans Distributed Per Capita,political,Google
1137,1923,Not Enough From McSally | AZ Small Businesses Struggling | Even As COVID-19 spreadsAd abetterarizona.com Arizona Ranks Last In Small Business Paycheck Protections Loans Distributed Per Capita Arizona Small Businesses Won't Survive COVID-19 Without Small Business Loans,political,Google
1138,1924,McSally Voted No On Sick Pay | Opposes Protecting Workers | Even While Covid-19 SpreadsAd abetterarizona.com McSally Voted Against Providing Workers With Sick Pay And Paid Leave During Covid-19 She Left Many American Workers With No Way To Care For Their Families Or Themselves,political,Google
1139,1925,Tillis Voted Against Medicaid | Denying Coverage To 500k in NC | Tillis Threatens Your CoverageAd northcarolinabeforeparty.com Thom Tillis voted against Medicaid expansion denying coverage to thousands Healthcare is more important than ever. Tell Thom Tillis to stop voting to take it away.,political,Google
1140,1926,Tillis Against Medicaid | Against Expanding Coverage | Time To Take Back Your CareAd northcarolinabeforeparty.com Thom Tillis's actions deny coverage to nearly 500000 North Carolinians. Tell him to stop. Thousands of North Carolinians rely on Medicaid but Thom Tillis voted to cut it 6 times.,political,Google
1141,1927,Medicaid Expansion Saves Lives | Tillis Voted Against Expansion | North Carolina Needs MedicaidAd northcarolinabeforeparty.com Healthcare is more important than ever. Tell Thom Tillis to stop voting to take it away. Thousands of North Carolinians rely on Medicaid but Thom Tillis voted to cut it 6 times.,political,Google
